JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2452934.69	4.1			Vis.	WI		37	42	SA1986				V				DEL CEP		STD				
2452934.7326	4.0			Vis.	LAI	B	38	42	HIPP	AURORA			V				DEL CEP		STD				
2452934.7917	4.0			Vis.	SDF								V				DEL CEP		STD				
2452935.275	4.1			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452935.3563	4.2			Vis.	MKW		36	42	S-12/97				V				DEL CEP		STD				
2452935.5972	3.9			Vis.	HXD		36		AAVSOS29				V				DEL CEP		STD				
2452936.225	3.7			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452936.3632	3.6			Vis.	SXY	A	34	42	S				V				DEL CEP		STD				
2452936.5097	3.6			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452936.6042	3.9			Vis.	HXD		42		AAVSOS29				V				DEL CEP		STD				
2452936.6569	3.3			Vis.	SHS		36	26	SA1986				V				DEL CEP		STD				
2452936.7500	3.9			Vis.	WSN								V				DEL CEP		STD				
2452936.7917	3.7			Vis.	SDF								V				DEL CEP		STD				
2452937.23	3.6			Vis.	AAQ								V				DEL CEP	MCSE	STD				
2452937.4389	3.8			Vis.	SSW		36	42	SA1997				V				DEL CEP		STD				
2452937.5833	3.6			Vis.	LKM		36	42	12/97 (A				V				DEL CEP		STD				
2452937.6042	3.9			Vis.	HXD		42		AAVSOS29				V				DEL CEP		STD				
2452937.6569	3.7			Vis.	GVN		33	41	S/8'=1MM				V				DEL CEP		STD				
2452937.7500	4.1			Vis.	WSN								V				DEL CEP		STD				
2452937.7917	3.9			Vis.	SDF								V				DEL CEP		STD				
2452938.7917	4.0			Vis.	SDF								V				DEL CEP		STD				
2452939.2340	4.2			Vis.	MKW		36	42	S-12/97				V				DEL CEP		STD				
2452939.8333	4.0			Vis.	SDF								V				DEL CEP		STD				
2452940.3542	4.3			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452940.6458	4.5			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452940.6465	4.3			Vis.	HUZ		42		SA1997				V				DEL CEP		STD				
2452940.8333	3.9			Vis.	SDF								V				DEL CEP		STD				
2452941.1792	3.2			Vis.	MKW		26	36	S-12/97				V				DEL CEP		STD				
2452941.2506	3.7			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2452941.8333	3.4			Vis.	SDF								V				DEL CEP		STD				
2452942.2653	3.4			Vis.	SSW		36	42	SA1997				V				DEL CEP		STD				
2452942.5833	4.0			Vis.	HXD		42		AAVSOS29				V				DEL CEP		STD				
2452942.8333	3.8			Vis.	SDF								V				DEL CEP		STD				
2452943.5736	4.0			Vis.	LKM		36	42	12/97 (A				V				DEL CEP		STD				
2452943.5903	4.1			Vis.	HXD		42		AAVSOS29				V				DEL CEP		STD				
2452943.7257	4.0			Vis.	TDB		36	42	SA68	      =			V				DEL CEP		STD				
2452943.8333	4.0			Vis.	SDF								V				DEL CEP		STD				
2452944.4208	3.9			Vis.	MGK	B	36	42	S/A/1297				V				DEL CEP		STD				
2452945.5278	3.5			Vis.	WSN	HM							V				DEL CEP		STD				
2452946.3264	4.0			Vis.	CME	HM							V				DEL CEP		STD				
2452946.4521	3.8			Vis.	SSW		36	42	SA1997				V				DEL CEP		STD				
2452946.5313	3.9			Vis.	WSN	M							V				DEL CEP		STD				
2452946.625	3.8			Vis.	HXD		36		AAVSOS29				V				DEL CEP		STD				
2452947.2396	3.7			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452947.2910	3.5			Vis.	SYI	T	33	42					V				DEL CEP		STD				
2452947.3222	3.8			Vis.	FSE		36	42	SA1965				V				DEL CEP		STD				
2452947.418	3.6			Vis.	ABG	KT	N4V2D		NAS.VSS				V				DEL CEP		STD				
2452947.6097	3.7			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452947.66	3.9			Vis.	WI		37	42	SA1986				V				DEL CEP		STD				
2452948.3118	3.7			Vis.	SYI	T	33	42					V				DEL CEP		STD				
2452948.6014	4.1			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452949.3660	3.9			Vis.	FSE		36	42	SA1965				V				DEL CEP		STD				
2452949.6750	4.0			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2452950.312	4.1			Vis.	ABG	KT	D3V2G		NAS.VSS				V				DEL CEP		STD				
2452950.5451	4.3			Vis.	HUZ		42		SA1997				V				DEL CEP		STD				
2452950.6146	3.9			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452951.3542	4.0			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452951.432	4.0			Vis.	ABG	KT	D3V3G		NAS.VSS				V				DEL CEP		STD				
2452951.5347	4.0			Vis.	BEB		36	42	SA1986				V				DEL CEP		STD				
2452951.5778	4.0			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452951.6250	4.0			Vis.	TDB		36	42	SA68	      =			V				DEL CEP		STD				
2452951.65	4.2			Vis.	WI		37	42	SA1986				V				DEL CEP		STD				
2452952.1986	4.1			Vis.	SIV	K				   TSESEVICH 1980			V				DEL CEP		STD				
2452952.334	3.6			Vis.	ABG	KT	N4V2D		NAS.VSS				V				DEL CEP		STD				
2452952.5347	3.7			Vis.	WSN								V				DEL CEP		STD				
2452952.5493	3.6			Vis.	BEB		36		SA1986				V				DEL CEP		STD				
2452952.56	3.9			Vis.	WI		37	42	SA1986				V				DEL CEP		STD				
2452952.5694	3.4			Vis.	SHS		36	26	SA1986				V				DEL CEP		STD				
2452952.5931	3.5			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452953.2917	4.0			Vis.	MAZ		36	42	A				V				DEL CEP		STD				
2452953.316	3.9			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452953.584	4.0			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452953.716	4.0			Vis.	WDZ		36	42	SA1997				V				DEL CEP		STD				
2452954.4007	4.0			Vis.	SSW	M	36	42	SA1997				V				DEL CEP		STD				
2452954.4389	4.1			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452955.1736	3.4			Vis.	MKW		26	36	S-12/97	M-17D			V				DEL CEP		STD				
2452955.2188	3.6			Vis.	MKW		26	36	S-12/97	M-17D			V				DEL CEP		STD				
2452955.6167	4.0			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452955.8331	4.0			Vis.	SDF								V				DEL CEP		STD				
2452956.609	4.0			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452957.1653	3.3			Vis.	MKW		26	36	S-12/97				V				DEL CEP		STD				
2452957.3118	3.9			Vis.	CME	H							V				DEL CEP		STD				
2452957.5667	3.4			Vis.	AAP		36	44	SA12/97				V				DEL CEP		STD				
2452957.67	3.6			Vis.	WI		36	37	SA1986				V				DEL CEP		STD				
2452958.641	3.5			Vis.	SQW		36	42	SA1997				V				DEL CEP		STD				
2452959.3208	3.7			Vis.	COV		36	42	S				V				DEL CEP		STD				
2452959.4097	3.9			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452959.6743	4.0			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452960.4291	4.0			Vis.	SHS		36	42	SA1986				V				DEL CEP		STD				
2452961.2736	4.3			Vis.	CME	H							V				DEL CEP		STD				
2452961.3514	4.1			Vis.	FSE		36	42	SA1965				V				DEL CEP		STD				
2452961.6243	4.2			Vis.	SQW		42	43	SA1997				V				DEL CEP		STD				
2452961.8331	4.1			Vis.	SDF								V				DEL CEP		STD				
2452962.5771	3.9			Vis.	MGK		36	42	S/A/1297				V				DEL CEP		STD				
2452962.6736	3.5			Vis.	CKB		34	42	O				V				DEL CEP		STD				
2452963.2396	3.7			Vis.	MGK	B	36	42	S/A/1297				V				DEL CEP		STD				
2452963.47	3.7			Vis.	WI		36	37	SA1986				V				DEL CEP		STD				
2452963.4757	3.8			Vis.	BEB		36	42	SA1986				V				DEL CEP		STD				
2452964.2500	3.8			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452964.5	4.0			Vis.	WI		37	42	SA1986				V				DEL CEP		STD				
2452964.5347	3.7			Vis.	BEB		36	42	SA1986				V				DEL CEP		STD				
2452964.5521	3.8			Vis.	LKM		36	42	12/97 (A				V				DEL CEP		STD				
2452964.8331	3.9			Vis.	SDF								V				DEL CEP		STD				
2452965.2326	3.9			Vis.	COV		36	42	S				V				DEL CEP		STD				
2452965.4688	4.0			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452965.7708	4.0			Vis.	SDF								V				DEL CEP		STD				
2452966.2257	3.9			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452966.2576	4.1			Vis.	COV		36	42	S				V				DEL CEP		STD				
2452966.4861	4.3			Vis.	WSN								V				DEL CEP		STD				
2452966.4889	4.2			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452966.4903	4.0			Vis.	SXY		34	42	S				V				DEL CEP		STD				
2452966.8438	4.0			Vis.	SDF								V				DEL CEP		STD				
2452967.5069	4.3			Vis.	WSN								V				DEL CEP		STD				
2452967.5805	4.0			Vis.	SHS		36	42	SA1986				V				DEL CEP		STD				
2452968.3868	3.9			Vis.	MKW		26	36	S-12/97				V				DEL CEP		STD				
2452968.4174	3.6			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452968.5229	3.5			Vis.	BEB		26	36	SA1986				V				DEL CEP		STD				
2452968.5694	3.5			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452968.6104	3.7			Vis.	KSN	B	36	42	S/A/97				V				DEL CEP		STD				
2452968.8438	3.6			Vis.	SDF								V				DEL CEP		STD				
2452969.4007	3.8			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452969.5653	4.0			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2452970.8438	3.8			Vis.	SDF								V				DEL CEP		STD				
2452971.3472	4.0			Vis.	SSW		36	42	SA1997				V				DEL CEP		STD				
2452972.334	4.2			Vis.	ABG	KT	D4V1G		NAS.VSS				V				DEL CEP		STD				
2452973.3028	3.6			Vis.	COV		36	42	S				V				DEL CEP		STD				
2452974.5486	3.8			Vis.	WSN								V				DEL CEP		STD				
2452974.5951	3.6			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452974.67	3.7			Vis.	WI		36	37	SA1986				V				DEL CEP		STD				
2452975.2611	3.9			Vis.	COV		36	42	S				V				DEL CEP		STD				
2452975.425	3.8			Vis.	ABG	KT	N5V4G		NAS.VSS				V				DEL CEP		STD				
2452975.4514	4.0			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452975.4618	3.7			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452975.4813	4.0			Vis.	TDB		36	42	SA68	      =			V				DEL CEP		STD				
2452975.5632	4.0			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2452975.584	3.9			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452975.64	4.0			Vis.	WI		37	42	SA1986				V				DEL CEP		STD				
2452976.2556	3.8			Vis.	COV		36	42	S				V				DEL CEP		STD				
2452976.335	3.9			Vis.	ABG	KT	D2V4G		NAS.VSS				V				DEL CEP		STD				
2452976.3354	4.1			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452976.4396	4.1			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452976.5750	4.1			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2452976.6181	3.9			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452976.6667	3.7			Vis.	LKM		36	42	12/97 (A				V				DEL CEP		STD				
2452977.3097	3.8			Vis.	COV		36	42	S				V				DEL CEP		STD				
2452977.363	4.1			Vis.	ABG	KT	D3V2G		NAS.VSS				V				DEL CEP		STD				
2452977.5479	4.3			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452977.6180	4.0			Vis.	SHS		36	42	SA1986				V				DEL CEP		STD				
2452977.6333	4.0			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452978.2257	3.6			Vis.	COV		36	42	S				V				DEL CEP		STD				
2452978.5542	4.3			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452978.5882	3.8			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452978.7083	3.9			Vis.	VJA		29	42	SA12/97				V				DEL CEP		STD				
2452979.2882	3.8			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452979.3604	4.0			Vis.	FSE		36	42	SA1965				V				DEL CEP		STD				
2452979.7201	3.5			Vis.	VOL		24	36	SA12/97				V				DEL CEP	AFOEV	STD				
2452980.2792	3.9			Vis.	VOL		36	42	SA12/97				V				DEL CEP	AFOEV	STD				
2452980.2826	3.7			Vis.	SXY		34	42	S				V				DEL CEP		STD				
2452980.3958	4.0			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452981.2965	4.0			Vis.	VOL		36	42	SA12/97				V				DEL CEP	AFOEV	STD				
2452982.0902	4.1			Vis.	SIV	K				   TSESEVICH 1980			V				DEL CEP		STD				
2452982.2333	4.1			Vis.	VOL		36	42	SA12/97				V				DEL CEP	AFOEV	STD				
2452982.2674	4.0			Vis.	CME	M							V				DEL CEP		STD				
2452982.2903	4.2			Vis.	SIV	K				   TSESEVICH 1980			V				DEL CEP		STD				
2452982.3535	4.0			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452982.7028	4.1			Vis.	VOL		36	42	SA12/97				V				DEL CEP	AFOEV	STD				
2452983.2889	4.1			Vis.	VOL		36	42	SA12/97				V				DEL CEP	AFOEV	STD				
2452983.6125	4.0			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452984.2882	3.6			Vis.	SIV	K				   TSESEVICH 1980			V				DEL CEP		STD				
2452984.5813	3.5			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452985.1639	3.5			Vis.	SIV	K				   TSESEVICH 1980			V				DEL CEP		STD				
2452985.1917	3.6			Vis.	MKW		26	36	S-12/97	M-18D			V				DEL CEP		STD				
2452985.5667	3.7			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452985.5854	3.9			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2452985.7188	3.9			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452986.0174	3.8			Vis.	SIV	K				   TSESEVICH 1980			V				DEL CEP		STD				
2452986.2771	4.1			Vis.	SIV	K				   TSESEVICH 1980			V				DEL CEP		STD				
2452986.64	4.1			Vis.	WI		37	42	SA1986				V				DEL CEP		STD				
2452986.6500	4.1			Vis.	SHS		36	42	SA1986				V				DEL CEP		STD				
2452986.7014	3.9			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452987.5576	4.3			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2452988.3333	4.6			Vis.	MAZ		42	46	A				V				DEL CEP		STD				
2452989.2228	3.8			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2452989.2694	4.0			Vis.	CME								V				DEL CEP		STD				
2452989.3319	3.9			Vis.	FSE		36	42	SA1965				V				DEL CEP		STD				
2452989.5826	3.6			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452989.7750	3.9			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2452990.1931	3.2			Vis.	MKW		26	36	S-12/97				V				DEL CEP		STD				
2452990.2813	3.5			Vis.	VOL		24	36	SA12/97				V				DEL CEP	AFOEV	STD				
2452990.3319	3.7			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452990.3438	3.8			Vis.	FSE		36	42	SA1965				V				DEL CEP		STD				
2452990.3576	3.9			Vis.	GGC		36	42	AAVSO				V				DEL CEP		STD				
2452991.3292	4.0			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452991.5778	4.1			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452991.5924	4.0			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2452992.2125	3.6			Vis.	MKW		26	36	S-12/97				V				DEL CEP		STD				
2452992.2431	3.8			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452992.4076	3.8			Vis.	VOL		36	42	SA12/97				V				DEL CEP	AFOEV	STD				
2452992.5771	3.8			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452992.6458	3.8			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452992.6993	4.1			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2452993.1875	4.4			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452993.275	4.2			Vis.	SSW		36	42	SA1997				V				DEL CEP		STD				
2452993.6785	4.0			Vis.	CKB		34	42	O				V				DEL CEP		STD				
2452994.3125	4.1			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452994.5764	4.0			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452994.65	4.0			Vis.	WI		37	42	SA1986				V				DEL CEP		STD				
2452994.6916	4.0			Vis.	SHS		36	42	SA1986				V				DEL CEP		STD				
2452995.2681	3.6			Vis.	COV		36	42	S				V				DEL CEP		STD				
2452995.5403	4.0			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2452995.5597	3.5			Vis.	LKM		36	42	12/97 (A				V				DEL CEP		STD				
2452995.5778	3.4			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452995.6881	3.7			Vis.	HKN		36	37	A12/97				V				DEL CEP		STD				
2452995.7014	3.8			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452996.6146	3.7			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2452997.1903	4.2			Vis.	SIV	K				   TSESEVICH 1980			V				DEL CEP		STD				
2452997.1903	3.8			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2452997.2847	3.9			Vis.	SSW		36	42	SA1997				V				DEL CEP		STD				
2452997.3646	4.0			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2452997.3736	3.8			Vis.	VOL		36	42	SA12/97				V				DEL CEP	AFOEV	STD				
2452998.1979	4.0			Vis.	VOL		36	42	SA12/97				V				DEL CEP	AFOEV	STD				
2452998.2076	4.1			Vis.	SIV	K				   TSESEVICH 1980			V				DEL CEP		STD				
2452998.2222	4.5			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452998.6764	4.1			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2452999.1854	4.4			Vis.	SIV	K				   TSESEVICH 1980			V				DEL CEP		STD				
2452999.2292	4.5			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452999.2896	4.3			Vis.	CME								V				DEL CEP		STD				
2452999.3188	4.1			Vis.	COV		36	42	S				V				DEL CEP		STD				
2452999.3958	4.4			Vis.	ILE								V				DEL CEP	MCSE	STD				
2452999.51	4.2			Vis.	WI		42	45	SA1986				V				DEL CEP		STD				
2452999.8333	3.9			Vis.	SDF								V				DEL CEP		STD				
2453000.2292	3.7			Vis.	ILE								V				DEL CEP	MCSE	STD				
2453000.2660	3.6			Vis.	COV		36	42	S				V				DEL CEP		STD				
2453000.4479	3.4			Vis.	ILE								V				DEL CEP	MCSE	STD				
2453000.52	3.6			Vis.	WI		36	37	SA1986				V				DEL CEP		STD				
2453000.5222	3.6			Vis.	GVN		33	41	S/8'=1MM				V				DEL CEP		STD				
2453000.5847	3.6			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2453000.6563	3.3			Vis.	ILE								V				DEL CEP	MCSE	STD				
2453000.8333	3.6			Vis.	SDF								V				DEL CEP		STD				
2453001.2611	3.7			Vis.	COV		36	42	S				V				DEL CEP		STD				
2453001.3757	3.5			Vis.	MKW		26	36	S-12/97				V				DEL CEP		STD				
2453001.4243	4.0			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2453001.49	3.8			Vis.	WI		37	42	SA1986				V				DEL CEP		STD				
2453001.5729	3.8			Vis.	LKM		36	42	12/97 (A				V				DEL CEP		STD				
2453001.5778	3.8			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2453001.8333	3.8			Vis.	SDF								V				DEL CEP		STD				
2453002.2708	3.9			Vis.	COV		36	42	S				V				DEL CEP		STD				
2453002.3021	3.9			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2453002.310	3.8			Vis.	ABG	K	N5V4G		NAS.VSS				V				DEL CEP		STD				
2453002.4875	4.2			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2453002.5618	3.6			Vis.	LKM		36	42	12/97 (A				V				DEL CEP		STD				
2453003.2653	4.0			Vis.	COV		36	42	S				V				DEL CEP		STD				
2453003.5236	4.2			Vis.	CKB		34	42	O				V				DEL CEP		STD				
2453003.6187	4.0			Vis.	SHS		36	42	SA1986				V				DEL CEP		STD				
2453004.2889	4.2			Vis.	COV		36	42	S				V				DEL CEP		STD				
2453004.50	4.2			Vis.	WI		37	42	SA1986				V				DEL CEP		STD				
2453004.6160	4.2			Vis.	TDB		36	42	SA68	      =			V				DEL CEP		STD				
2453005.53	3.7			Vis.	WI		36	37	SA1986				V				DEL CEP		STD				
2453005.5896	4.0			Vis.	LKM		36	42	12/97 (A				V				DEL CEP		STD				
2453006.4757	4.0			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2453007.2771	4.0			Vis.	VJA	U	36	42	SA12/97				V				DEL CEP		STD				
2453007.3313	4.0			Vis.	CME	HM							V				DEL CEP		STD				
2453007.6667	4.0			Vis.	SDF								V				DEL CEP		STD				
2453009.2229	4.6			Vis.	GGC		42	52	AAVSO				V				DEL CEP		STD				
2453009.6069	4.3			Vis.	HUZ		42		SA1997				V				DEL CEP		STD				
2453010.3271	4.8			Vis.	GGC		42	52	AAVSO				V				DEL CEP		STD				
2453010.9549	3.8			Vis.	LKM		36	42	12/97 (A				V				DEL CEP		STD				
2453011.2917	3.4			Vis.	LDS	B			BAA112.01	B10X50			Z				DELTA CEP		STD				BAAVSS
2453011.5319	3.5			Vis.	TDB		36	42	SA68	      =			V				DEL CEP		STD				
2453011.5694	3.9			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2453013.6187	4.0			Vis.	SHS		36	42	SA1986				V				DEL CEP		STD				
2453013.6924	3.9			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2453014.2618	4.0			Vis.	COV		36	42	S				V				DEL CEP		STD				
2453014.6410	4.0			Vis.	BSI		36	42	SA12/97				V				DEL CEP		STD				
2453014.6944	4.2			Vis.	CKB		34	42	O				V				DEL CEP		STD				
2453014.8056	4.0			Vis.	DRQ		36	42	2225+57				V				DEL CEP		STD				
2453015.6257	4.0			Vis.	BSI		36	42	SA12/97				V				DEL CEP		STD				
2453015.7090	4.1			Vis.	VOL		36	42	SA12/97				V				DEL CEP	AFOEV	STD				
2453015.7757	3.8			Vis.	DRQ		36	42	2225+57				V				DEL CEP		STD				
2453016.4167	3.9			Vis.	LDS				BAA112.01	CM; B10X50			Z				DELTA CEP		STD				BAAVSS
2453016.5306	4.0			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2453016.5667	3.5			Vis.	AAP		36	42	SA12/97				V				DEL CEP		STD				
2453016.6708	3.6			Vis.	DRQ		36	42	2225+57				V				DEL CEP		STD				
2453016.68	3.6			Vis.	WI		36	37	SA1986				V				DEL CEP		STD				
2453016.7333	3.5			Vis.	BSI		36	42	SA12/97				V				DEL CEP		STD				
2453017.2257	3.6			Vis.	SSW		36	42	SA1997				V				DEL CEP		STD				
2453017.2319	3.5			Vis.	MKW		26	36	S-12/97				V				DEL CEP		STD				
2453017.375	3.5			Vis.	LDS				BAA112.01	B10X50			Z				DELTA CEP		STD				BAAVSS
2453017.7722	3.8			Vis.	BSI		36	42	SA12/97				V				DEL CEP		STD				
2453018.616	3.8			Vis.	DRQ		36	42	2225+57				V				DEL CEP		STD				
2453018.6361	4.0			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2453018.9861	4.2			Vis.	LKM		36	42	12/97 (A				V				DEL CEP		STD				
2453019.2063	4.1			Vis.	VOL		36	42	SA12/97				V				DEL CEP	AFOEV	STD				
2453019.7083	4.0			Vis.	LDS				BAA112.01	B10X50			Z				DELTA CEP		STD				BAAVSS
2453019.7208	4.0			Vis.	BSI		36	42	SA12/97				V				DEL CEP		STD				
2453019.7528	3.9			Vis.	DRQ		36	42	2225+57				V				DEL CEP		STD				
2453020.2993	4.8			Vis.	GGC		36	42	AAVSO				V				DEL CEP		STD				
2453020.6257	4.2			Vis.	DRQ		36	42	2225+57				V				DEL CEP		STD				
2453021.5694	4.1			Vis.	HUZ		36	42	SA1997				V				DEL CEP		STD				
2453022.4993	3.8			Vis.	SHS		36	42	SA1986				V				DEL CEP		STD				
2453023.2014	3.6			Vis.	MKW		26	36	S-12/97				V				DEL CEP		STD				
2453023.2340	3.6			Vis.	MKW		26	36	S-12/97				V				DEL CEP		STD				
2453023.3194	3.7			Vis.	KKX		34	42	SA1997				V				DEL CEP		STD				
2453024.4757	4.1			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2453024.5306	3.7			Vis.	CKB		34	42	O				V				DEL CEP		STD				
2453024.6438	3.9			Vis.	DRQ		36	42	2225+57				V				DEL CEP		STD				
2453024.6479	4.0			Vis.	BSI	B	36	42	SA12/97	AURORA			V				DEL CEP		STD				
2453024.67	4.1			Vis.	WI		37	42	SA1986				V				DEL CEP		STD				
2453025.252	4.2			Vis.	ABG	K	D4V1G		NAS.VSS				V				DEL CEP		STD				
2453025.3236	4.3			Vis.	CME	H							V				DEL CEP		STD				
2453025.3819	4.0			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2453025.4167	4.0			Vis.	LDS				BAA112.01	B10X50			Z				DELTA CEP		STD				BAAVSS
2453025.566	4.0			Vis.	LKM		36	42	12/97 (A				V				DEL CEP		STD				
2453025.6326	4.2			Vis.	BSI		36	42	SA12/97				V				DEL CEP		STD				
2453026.3194	4.0			Vis.	COV		36	42	S				V				DEL CEP		STD				
2453026.3924	3.9			Vis.	VJA		36	42	SA12/97				V				DEL CEP		STD				
2453026.4799	4.4			Vis.	CGF		36	42	SA1986				V				DEL CEP		STD				
2453026.5861	4.2			Vis.	HUZ		42		SA1997				V				DEL CEP		STD				
2453026.6299	4.2			Vis.	DRQ		36	42	2225+57				V				DEL CEP		STD				
2453027.1868	4.3			Vis.	MKW		36	42	S-12/97				V				DEL CEP		STD				
2453027.6181	3.4			Vis.	DRQ		36	42	2225+57				V				DEL CEP		STD				
2453027.6208	3.8			Vis.	TDB		36	42	SA68	      =			V				DEL CEP		STD				
2453027.67	3.6			Vis.	WI		36	37	SA1986				V				DEL CEP		STD				
2453028.2514	3.7			Vis.	COV		36	42	S				V				DEL CEP		STD				
2453028.2562	3.7			Vis.	KKX		34	42	SA1997				V				DEL CEP		STD				
2453028.3215	3.6			Vis.	VOL		36		SA12/97				V				DEL CEP	AFOEV	STD				
2453028.5	3.8			Vis.	LDS				BAA112.01	B10X50			Z				DELTA CEP		STD				BAAVSS
2453028.6549	3.6			Vis.	DRQ		36	42	2225+57				V				DEL CEP		STD				
2453029.2590	3.9			Vis.	COV		36	42	S				V				DEL CEP		STD				
2453029.3021	3.8			Vis.	LDS				BAA112.01	B10X50			Z				DELTA CEP		STD				BAAVSS
